Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-06-01,98.48021,99.53977,98.41874,99.4012,3472590
2016-06-02,99.1397,99.36474,98.87924,99.25951,2523194
2016-06-03,99.55956,101.21714,99.50955,101.11608,4792484
2016-06-06,101.21714,101.69222,100.02006,100.32011,5121075
2016-06-07,100.45972,100.91396,100.21905,100.45972,5551321
2016-06-08,100.24926,101.72347,100.21072,101.72347,4124419
2016-06-09,101.27756,102.01935,100.75143,101.78494,4229909
2016-06-10,101.12545,101.59012,100.78165,101.29736,3607928
2016-06-13,100.88375,101.59012,100.50972,100.56911,3565939
2016-06-14,100.13987,100.17008,99.18033,99.88983,5160496
2016-06-15,100.14925,100.30031,99.25014,99.6502,3780106
2016-06-16,99.61999,100.25968,98.96884,100.14925,4336396
2016-06-17,100.3597,101.0046,99.63041,100.73268,6385971
2016-06-20,101.29736,101.91621,101.1765,101.55053,5043141
2016-06-21,100.88428,101.13594,100.45935,100.85334,5413816
2016-06-22,101.00392,101.76817,100.86366,101.03486,3503287
2016-06-23,101.67122,101.9105,101.02455,101.90019,2717445
2016-06-24,99.1495,100.08084,97.11975,97.7097,14735991
2016-06-27,97.33943,98.66991,96.89079,98.1996,8196734
2016-06-28,98.91022,98.99995,97.07953,98.53996,6146565
2016-06-29,98.81018,99.20107,98.1501,98.62041,4488436
2016-06-30,99.09072,101.90019,98.93085,101.72692,7545310
2016-07-01,102.29933,102.29933,101.12563,101.27724,4767771
2016-07-05,101.29787,103.14816,101.26692,102.23745,5928401
2016-07-06,102.29933,102.82843,101.19679,102.36019,4239909
2016-07-07,102.58503,102.91094,101.66194,101.77849,3142961
2016-07-08,102.34059,103.15847,101.74755,103.08628,3403817
2016-07-11,102.98314,103.66385,102.09512,103.38538,4003679
2016-07-12,103.33381,103.81855,102.74592,102.90063,3669830
2016-07-13,102.69435,103.34412,102.41175,103.24098,4013753
2016-07-14,103.38538,103.65353,102.73561,103.18941,3059136
2016-07-15,103.41632,104.20016,103.1791,103.63291,3525650
2016-07-18,103.49883,103.72573,102.90063,102.99345,4442475
2016-07-19,100.50061,100.50061,98.69982,99.89003,10016827
2016-07-20,100.37994,101.09572,99.5208,99.64972,5622912
2016-07-21,99.76936,99.76936,98.36978,99.42076,6653359
2016-07-22,99.31968,99.91066,99.23923,99.8395,3843549
2016-07-25,99.82093,100.13963,99.41044,99.71057,2957713
2016-07-26,99.84981,100.00039,98.72045,98.95973,4126135
2016-07-27,98.98036,98.99995,97.14038,97.33015,7058713
2016-07-28,97.36006,99.24955,96.95061,99.1,6360958
2016-07-29,99.2908,100.40057,98.62041,100.2603,5582021
2016-08-01,99.73945,100.37994,99.28049,100.14994,4342392
2016-08-02,100.119,100.26958,99.48986,99.97048,3922451
2016-08-03,99.62084,99.91891,98.64103,99.02986,3727055
2016-08-04,99.35991,99.54968,98.89991,98.99995,3873101
2016-08-05,98.99995,99.48986,98.64103,98.93085,5043743
2016-08-08,98.77924,99.51977,98.23983,98.55027,3888117
2016-08-09,98.66991,99.22995,98.39041,98.40072,3462749
2016-08-10,98.89991,99.87044,98.69982,99.17013,3312796
2016-08-11,99.48986,99.91891,98.83081,98.85969,2999169
2016-08-12,99.53008,99.97048,98.98036,98.99995,3060527
2016-08-15,99.13919,99.18045,98.53996,98.61009,5256617
2016-08-16,98.42032,99.65385,98.40072,99.47026,3374491
2016-08-17,99.70026,100.37994,99.44964,100.29021,3894375
2016-08-18,100.07053,100.35003,99.82093,100.33971,3253514
2016-08-19,100.03958,100.119,99.5404,99.92923,2909489
2016-08-22,99.96017,100.19017,99.70026,100.119,2380441
2016-08-23,100.24998,100.58003,100.14994,100.39025,2101379
2016-08-24,100.12931,100.36962,99.39497,100.12931,2833627
2016-08-25,100.20048,100.20048,99.43932,99.8395,2395791
2016-08-26,99.96017,100.47998,98.85969,99.1,2778260
2016-08-29,99.0804,100.32012,99.05977,100.2603,3024478
2016-08-30,100.06021,100.24998,99.54968,99.97048,2273295
2016-08-31,99.91891,100.01896,99.31968,99.92923,3143251
2016-09-01,99.8003,100.67079,99.61053,100.62128,3314443
2016-09-02,100.96473,102.09512,100.87397,101.76817,3531358
2016-09-06,101.66194,102.38081,101.43916,102.36019,3376163
2016-09-07,102.00333,102.24777,101.54024,102.08481,2959046
2016-09-08,102.09512,102.19723,100.88428,101.31849,3716525
2016-09-09,100.64088,100.98433,97.53952,97.53952,7182921
2016-09-12,98.02014,100.99464,97.90979,100.64088,6311757
2016-09-13,99.9808,100.47998,98.52036,98.93085,4361770
2016-09-14,99.17013,99.47955,98.28005,98.62041,4128302
2016-09-15,98.36978,100.00039,98.36978,99.74977,3916463
2016-09-16,99.21964,99.37022,98.49045,98.84112,5852324
2016-09-19,99.09072,99.63013,98.76893,98.82049,2530148
2016-09-20,99.20107,99.96017,98.84112,99.20932,2759436
2016-09-21,99.47026,100.95442,99.05977,100.65119,4491447
2016-09-22,101.0854,102.08481,101.00392,101.72692,4351956
2016-09-23,101.60109,101.94145,101.02455,101.52993,3763267
2016-09-26,100.4297,100.4297,99.05568,99.14041,4529790
2016-09-27,99.41909,99.50995,98.63919,99.33028,3338669
2016-09-28,99.55997,99.71002,98.8995,99.40991,3974104
2016-09-29,99.52934,99.54976,97.67963,97.77967,5450564
2016-09-30,98.22984,98.70044,97.12022,97.22026,7041689
2016-10-03,97.3499,98.01037,97.11001,97.41932,4881223
2016-10-04,97.21005,97.62552,96.06062,96.09941,5548452
2016-10-05,96.30051,96.45975,95.37055,95.67985,4644215
2016-10-06,95.22967,96.0402,94.99999,95.63902,3173854
2016-10-07,95.89014,96.55979,95.70027,96.01978,3989737
2016-10-10,96.43934,96.63023,96.0892,96.25049,2205428
